row_id,n_preferred_domain,n_rejected_domain,mean_prompt_sim,max_prompt_sim,operator,chosen_domain_specificity,rejected_domain_specificity,domain_contrast_delta,correct_sign_rule,chosen_to_preferred_train,chosen_to_rejected_train,rejected_to_preferred_train,rejected_to_rejected_train
2193,10,10,0.6572277545928955,0.6780709028244019,max,-0.019342809915542603,0.06049981713294983,-0.07984262704849243,False,0.34651562571525574,0.36585843563079834,0.4375149607658386,0.3770151436328888
2193,10,10,0.6572277545928955,0.6780709028244019,top2,-0.00967136025428772,0.05457043647766113,-0.06424179673194885,False,0.3311017155647278,0.3407730758190155,0.42041271924972534,0.3658422827720642
2193,10,10,0.6572277545928955,0.6780709028244019,top3,-0.012121528387069702,0.05259397625923157,-0.06471550464630127,False,0.31709471344947815,0.32921624183654785,0.41471195220947266,0.3621179759502411
2193,10,10,0.6572277545928955,0.6780709028244019,top5,-0.017455220222473145,0.034702569246292114,-0.05215778946876526,False,0.2883075475692749,0.30576276779174805,0.38698631525039673,0.3522837460041046
2194,10,10,0.6854263544082642,0.7297696471214294,mean,-0.01870080828666687,0.019689947366714478,-0.03839075565338135,False,0.3286210000514984,0.3473218083381653,0.417889267206192,0.39819931983947754
2194,10,10,0.6854263544082642,0.7297696471214294,max,-0.052311718463897705,0.03787422180175781,-0.09018594026565552,False,0.45865219831466675,0.5109639167785645,0.632993221282959,0.5951189994812012
2194,10,10,0.6854263544082642,0.7297696471214294,top2,-0.03565698862075806,0.009452760219573975,-0.04510974884033203,False,0.44931215047836304,0.4849691390991211,0.590350329875946,0.5808975696563721
2194,10,10,0.6854263544082642,0.7297696471214294,top3,-0.01965394616127014,-0.0013634562492370605,-0.01829048991203308,False,0.4440627992153168,0.4637167453765869,0.5738327503204346,0.5751962065696716
2194,10,10,0.6854263544082642,0.7297696471214294,top5,-0.009361296892166138,0.010055184364318848,-0.019416481256484985,False,0.4195614457130432,0.42892274260520935,0.5329976081848145,0.5229424238204956
2195,10,10,0.6278899908065796,0.7169597744941711,mean,-0.011647552251815796,0.002698361873626709,-0.014345914125442505,False,0.36252981424331665,0.37417736649513245,0.3340195417404175,0.33132117986679077
