analysis,target,domain_variant,control_variant,generic_seed,generic_d_n,generic_metric,generic_source_file,pool_target,eval_target,fold_seed,supervised_seed,supervised_d_n,supervised_metric,supervised_source_file,n_items,observed_generic_rho,observed_supervised_rho,observed_diff
domain_contrast,Surprise,formal,wordctrl,17,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed17_dn32.csv,Surprise,Surprise,404,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed404_seed17_dn8.csv,36,0.003992016638331992,0.3492370684889149,0.3452450518505829
domain_contrast,Surprise,formal,wordctrl,17,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed17_dn32.csv,Surprise,Surprise,404,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed404_seed18_dn8.csv,36,0.003992016638331992,0.23488510801024362,0.23089309137191164
domain_contrast,Surprise,formal,wordctrl,17,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed17_dn32.csv,Surprise,Surprise,404,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed404_seed19_dn8.csv,36,0.003992016638331992,0.1540145774014536,0.15002256076312162
domain_contrast,Surprise,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Surprise,Surprise,101,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed101_seed17_dn8.csv,36,0.018157236967897124,0.3474342222651521,0.32927698529725496
domain_contrast,Surprise,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Surprise,Surprise,101,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed101_seed18_dn8.csv,36,0.018157236967897124,0.4473634129537206,0.4292061759858235
domain_contrast,Surprise,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Surprise,Surprise,101,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed101_seed19_dn8.csv,36,0.018157236967897124,0.4182603239129777,0.40010308694508057
domain_contrast,Surprise,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Surprise,Surprise,123,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed123_seed17_dn8.csv,36,0.018157236967897124,0.4637178036978549,0.4455605667299578
domain_contrast,Surprise,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Surprise,Surprise,123,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed123_seed18_dn8.csv,36,0.018157236967897124,0.45393092419742803,0.4357736872295309
domain_contrast,Surprise,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Surprise,Surprise,123,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed123_seed19_dn8.csv,36,0.018157236967897124,0.4234113131237286,0.4052540761558315
domain_contrast,Surprise,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Surprise,Surprise,202,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed202_seed17_dn8.csv,36,0.018157236967897124,0.6147705623031268,0.5966133253352296
domain_contrast,Surprise,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Surprise,Surprise,202,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed202_seed18_dn8.csv,36,0.018157236967897124,0.40744324657040065,0.38928600960250354
domain_contrast,Surprise,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Surprise,Surprise,202,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed202_seed19_dn8.csv,36,0.018157236967897124,0.49835820614015514,0.480200969172258
domain_contrast,Surprise,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Surprise,Surprise,303,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed303_seed17_dn8.csv,36,0.018157236967897124,0.4173589008010963,0.39920166383319916
domain_contrast,Surprise,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Surprise,Surprise,303,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed303_seed18_dn8.csv,36,0.018157236967897124,0.5359604273786371,0.51780319041074
domain_contrast,Surprise,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Surprise,Surprise,303,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed303_seed19_dn8.csv,36,0.018157236967897124,0.4981006566796175,0.4799434197117204
domain_contrast,Surprise,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Surprise,Surprise,404,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed404_seed17_dn8.csv,36,0.018157236967897124,0.3492370684889149,0.3310798315210178
domain_contrast,Surprise,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Surprise,Surprise,404,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed404_seed18_dn8.csv,36,0.018157236967897124,0.23488510801024362,0.2167278710423465
domain_contrast,Surprise,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Surprise,Surprise,404,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed404_seed19_dn8.csv,36,0.018157236967897124,0.1540145774014536,0.1358573404335565
domain_contrast,Surprise,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Surprise,Surprise,101,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed101_seed17_dn8.csv,36,0.0271714680867113,0.3474342222651521,0.3202627541784408
domain_contrast,Surprise,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Surprise,Surprise,101,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed101_seed18_dn8.csv,36,0.0271714680867113,0.4473634129537206,0.42019194486700934
domain_contrast,Surprise,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Surprise,Surprise,101,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed101_seed19_dn8.csv,36,0.0271714680867113,0.4182603239129777,0.3910888558262664
domain_contrast,Surprise,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Surprise,Surprise,123,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed123_seed17_dn8.csv,36,0.0271714680867113,0.4637178036978549,0.43654633561114364
domain_contrast,Surprise,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Surprise,Surprise,123,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed123_seed18_dn8.csv,36,0.0271714680867113,0.45393092419742803,0.42675945611071675
domain_contrast,Surprise,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Surprise,Surprise,123,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed123_seed19_dn8.csv,36,0.0271714680867113,0.4234113131237286,0.3962398450370173
domain_contrast,Surprise,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Surprise,Surprise,202,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed202_seed17_dn8.csv,36,0.0271714680867113,0.6147705623031268,0.5875990942164154
domain_contrast,Surprise,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Surprise,Surprise,202,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed202_seed18_dn8.csv,36,0.0271714680867113,0.40744324657040065,0.38027177848368937
domain_contrast,Surprise,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Surprise,Surprise,202,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed202_seed19_dn8.csv,36,0.0271714680867113,0.49835820614015514,0.47118673805344385
domain_contrast,Surprise,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Surprise,Surprise,303,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed303_seed17_dn8.csv,36,0.0271714680867113,0.4173589008010963,0.390187432714385
domain_contrast,Surprise,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Surprise,Surprise,303,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed303_seed18_dn8.csv,36,0.0271714680867113,0.5359604273786371,0.5087889592919258
domain_contrast,Surprise,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Surprise,Surprise,303,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed303_seed19_dn8.csv,36,0.0271714680867113,0.4981006566796175,0.4709291885929062
domain_contrast,Surprise,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Surprise,Surprise,404,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed404_seed17_dn8.csv,36,0.0271714680867113,0.3492370684889149,0.3220656004022036
domain_contrast,Surprise,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Surprise,Surprise,404,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed404_seed18_dn8.csv,36,0.0271714680867113,0.23488510801024362,0.2077136399235323
domain_contrast,Surprise,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Surprise,Surprise,404,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolSurprise_evalSurprise_foldseed404_seed19_dn8.csv,36,0.0271714680867113,0.1540145774014536,0.1268431093147423
