analysis,target,domain_variant,control_variant,generic_seed,generic_d_n,generic_metric,generic_source_file,pool_target,eval_target,fold_seed,supervised_seed,supervised_d_n,supervised_metric,supervised_source_file,n_items,observed_generic_rho,observed_supervised_rho,observed_diff
domain_contrast,Creativity,formal,matchedctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_matchedctrl_seed19_dn32.csv,Creativity,Creativity,123,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed123_seed19_dn8.csv,36,-0.3609090690309172,0.303096663752686,0.6640057327836032
domain_contrast,Creativity,formal,matchedctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_matchedctrl_seed19_dn32.csv,Creativity,Creativity,202,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed17_dn8.csv,36,-0.3609090690309172,0.43262735352974735,0.7935364225606645
domain_contrast,Creativity,formal,matchedctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_matchedctrl_seed19_dn32.csv,Creativity,Creativity,202,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed18_dn8.csv,36,-0.3609090690309172,0.4382927117307321,0.7992017807616493
domain_contrast,Creativity,formal,matchedctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_matchedctrl_seed19_dn32.csv,Creativity,Creativity,202,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed19_dn8.csv,36,-0.3609090690309172,0.2952424171558662,0.6561514861867834
domain_contrast,Creativity,formal,wordctrl,17,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed17_dn32.csv,Creativity,Creativity,101,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed101_seed17_dn8.csv,36,0.15000323418516537,0.38949337631770403,0.23949014213253866
domain_contrast,Creativity,formal,wordctrl,17,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed17_dn32.csv,Creativity,Creativity,101,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed101_seed18_dn8.csv,36,0.15000323418516537,0.24013393283719603,0.09013069865203066
domain_contrast,Creativity,formal,wordctrl,17,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed17_dn32.csv,Creativity,Creativity,101,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed101_seed19_dn8.csv,36,0.15000323418516537,0.3424966548777166,0.1924934206925512
domain_contrast,Creativity,formal,wordctrl,17,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed17_dn32.csv,Creativity,Creativity,123,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed123_seed17_dn8.csv,36,0.15000323418516537,0.3812528552980898,0.2312496211129244
domain_contrast,Creativity,formal,wordctrl,17,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed17_dn32.csv,Creativity,Creativity,123,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed123_seed18_dn8.csv,36,0.15000323418516537,0.242837853796757,0.09283461961159162
domain_contrast,Creativity,formal,wordctrl,17,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed17_dn32.csv,Creativity,Creativity,123,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed123_seed19_dn8.csv,36,0.15000323418516537,0.303096663752686,0.15309342956752064
domain_contrast,Creativity,formal,wordctrl,17,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed17_dn32.csv,Creativity,Creativity,202,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed17_dn8.csv,36,0.15000323418516537,0.43262735352974735,0.282624119344582
domain_contrast,Creativity,formal,wordctrl,17,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed17_dn32.csv,Creativity,Creativity,202,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed18_dn8.csv,36,0.15000323418516537,0.4382927117307321,0.2882894775455667
domain_contrast,Creativity,formal,wordctrl,17,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed17_dn32.csv,Creativity,Creativity,202,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed19_dn8.csv,36,0.15000323418516537,0.2952424171558662,0.14523918297070082
domain_contrast,Creativity,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Creativity,Creativity,101,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed101_seed17_dn8.csv,36,0.1834803508273482,0.38949337631770403,0.20601302549035583
domain_contrast,Creativity,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Creativity,Creativity,101,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed101_seed18_dn8.csv,36,0.1834803508273482,0.24013393283719603,0.056653582009847825
domain_contrast,Creativity,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Creativity,Creativity,101,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed101_seed19_dn8.csv,36,0.1834803508273482,0.3424966548777166,0.15901630405036837
domain_contrast,Creativity,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Creativity,Creativity,123,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed123_seed17_dn8.csv,36,0.1834803508273482,0.3812528552980898,0.19777250447074157
domain_contrast,Creativity,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Creativity,Creativity,123,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed123_seed18_dn8.csv,36,0.1834803508273482,0.242837853796757,0.05935750296940878
domain_contrast,Creativity,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Creativity,Creativity,123,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed123_seed19_dn8.csv,36,0.1834803508273482,0.303096663752686,0.11961631292533781
domain_contrast,Creativity,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Creativity,Creativity,202,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed17_dn8.csv,36,0.1834803508273482,0.43262735352974735,0.24914700270239915
domain_contrast,Creativity,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Creativity,Creativity,202,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed18_dn8.csv,36,0.1834803508273482,0.4382927117307321,0.2548123609033839
domain_contrast,Creativity,formal,wordctrl,18,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed18_dn32.csv,Creativity,Creativity,202,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed19_dn8.csv,36,0.1834803508273482,0.2952424171558662,0.11176206632851798
domain_contrast,Creativity,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Creativity,Creativity,101,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed101_seed17_dn8.csv,36,0.18734309505529234,0.38949337631770403,0.2021502812624117
domain_contrast,Creativity,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Creativity,Creativity,101,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed101_seed18_dn8.csv,36,0.18734309505529234,0.24013393283719603,0.05279083778190369
domain_contrast,Creativity,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Creativity,Creativity,101,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed101_seed19_dn8.csv,36,0.18734309505529234,0.3424966548777166,0.15515355982242424
domain_contrast,Creativity,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Creativity,Creativity,123,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed123_seed17_dn8.csv,36,0.18734309505529234,0.3812528552980898,0.19390976024279744
domain_contrast,Creativity,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Creativity,Creativity,123,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed123_seed18_dn8.csv,36,0.18734309505529234,0.242837853796757,0.055494758741464645
domain_contrast,Creativity,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Creativity,Creativity,123,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed123_seed19_dn8.csv,36,0.18734309505529234,0.303096663752686,0.11575356869739367
domain_contrast,Creativity,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Creativity,Creativity,202,17,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed17_dn8.csv,36,0.18734309505529234,0.43262735352974735,0.245284258474455
domain_contrast,Creativity,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Creativity,Creativity,202,18,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed18_dn8.csv,36,0.18734309505529234,0.4382927117307321,0.25094961667543975
domain_contrast,Creativity,formal,wordctrl,19,32,v_struct,vscore_distilgpt2_gutenberg_formal_v0_wordctrl_seed19_dn32.csv,Creativity,Creativity,202,19,8,v_pref_struct,vscore_distilgpt2_kfold_surface_poolCreativity_evalCreativity_foldseed202_seed19_dn8.csv,36,0.18734309505529234,0.2952424171558662,0.10789932210057385
